meanOpts,sdOpts,rmse,coverage,mape
8,8,0.103011334154007,0.9478260869565217,0.07475887604653807
8,8.5,0.13430506515331792,0.896551724137931,0.09215737092556064
8,9,0.13546415401178633,0.8793103448275862,0.09254724035436328
8,9.5,0.13637724128602552,0.8706896551724138,0.09288027033215063
8,10,0.14964989639221066,0.8632478632478633,0.09753020364532845
8.5,0.5,0.08093936985467774,0.9646017699115044,0.06520081218034197
8.5,1,0.08159076004283769,0.9646017699115044,0.06613405316522646
8.5,1.5,0.08263054904376338,0.9469026548672567,0.06746479454394963
8.5,2,0.08400481415358212,0.9292035398230089,0.06892219323905725
8.5,2.5,0.08556319280181708,0.9380530973451328,0.0703532761308123
8.5,3,0.08713432358690082,0.9292035398230089,0.07149760774917868
8.5,3.5,0.0885325906358737,0.9292035398230089,0.0723072489226954
8.5,4,0.08981273310097959,0.9380530973451328,0.07283699010457013
8.5,4.5,0.09079482922898334,0.9292035398230089,0.07319964295761648
8.5,5,0.09156279590107581,0.9380530973451328,0.07335259516727419
8.5,5.5,0.09453129070626554,0.9298245614035088,0.07294682868223482
8.5,6,0.09522511192951662,0.9210526315789473,0.07304804335121845
8.5,6.5,0.09567315558357845,0.9298245614035088,0.07328982572195764
8.5,7,0.09596052730853123,0.9298245614035088,0.07376134809275622
8.5,7.5,0.10269358604413528,0.9478260869565217,0.0743613509828646
8.5,8,0.1030428423614599,0.9478260869565217,0.07499470621946705
8.5,8.5,0.1032851240489962,0.9391304347826087,0.07560139151992436
8.5,9,0.10339388783579831,0.9391304347826087,0.07613989827315897
8.5,9.5,0.13570140351702714,0.8620689655172413,0.09352340543122831
8.5,10,0.13657037551832701,0.8620689655172413,0.09355853940707472
9,0.5,0.08360229255407356,0.9285714285714286,0.06795943493014774
9,1,0.08432923568225739,0.9285714285714286,0.06887624527327948
9,1.5,0.085409580079699,0.9107142857142857,0.0702840859574656
9,2,0.08666055844945635,0.9017857142857143,0.07182175975601654
9,2.5,0.08806639481761296,0.8928571428571429,0.07332388532440304
9,3,0.08944054869811095,0.875,0.07464907495181668
9,3.5,0.09066897395253067,0.8660714285714286,0.0756509043136165
9,4,0.09147469160358386,0.911504424778761,0.07513275765268083
9,4.5,0.09230878138595788,0.911504424778761,0.07518285358593224
9,5,0.09300791039994896,0.911504424778761,0.07524528549865032
9,5.5,0.09346097329526508,0.9203539823008849,0.0750913247112585
9,6,0.09369876191943897,0.9292035398230089,0.07499119652878146
9,6.5,0.09636236076352352,0.9210526315789473,0.07456439578798055
9,7,0.09662360561466245,0.9210526315789473,0.07468321389386318
9,7.5,0.09676993095324517,0.9210526315789473,0.07514449667425971
9,8,0.09681934684349859,0.9385964912280702,0.07564421116673439
9,8.5,0.09669490546274363,0.9473684210526315,0.07610623984626266
9,9,0.12323690921289832,0.8869565217391304,0.09167001496717601
9,9.5,0.12403146424686806,0.8869565217391304,0.091595223391593
9,10,0.12475172375513786,0.8695652173913043,0.09163234642499318
9.5,0.5,0.08676472366598617,0.9017857142857143,0.0712417018505271
9.5,1,0.08744869666027005,0.8839285714285714,0.07214050948962271
9.5,1.5,0.08843431063356276,0.8839285714285714,0.07337652982704423
9.5,2,0.08964504143885937,0.875,0.0747501975033004
9.5,2.5,0.09089275761599208,0.8660714285714286,0.07604428696114182
9.5,3,0.09211598338234042,0.8571428571428571,0.07722117233077248
9.5,3.5,0.09321497409542162,0.8571428571428571,0.07812889411106959
9.5,4,0.09413802903633876,0.8571428571428571,0.07869539984552344
9.5,4.5,0.09471579564233525,0.8571428571428571,0.07879401092811009
9.5,5,0.09507236567439228,0.8571428571428571,0.0787255533629818
9.5,5.5,0.09500224595777847,0.9026548672566371,0.07710579419442183
9.5,6,0.09513750912976594,0.911504424778761,0.07659940226809875
9.5,6.5,0.09519376841583306,0.9292035398230089,0.07639979285001876
9.5,7,0.09516405170320834,0.9203539823008849,0.07633893580904055
9.5,7.5,0.09492529069285251,0.9203539823008849,0.07681577953443268
9.5,8,0.09757499850676189,0.9210526315789473,0.07663518745644347
9.5,8.5,0.09748607833701038,0.9210526315789473,0.07691550887270461
9.5,9,0.11559653120974443,0.8771929824561403,0.09185800554172577
9.5,9.5,0.11611792623095567,0.8859649122807017,0.0916938631744532
9.5,10,0.12462420317490544,0.8695652173913043,0.0928934690619206
10,0.5,0.0904888974196717,0.8918918918918919,0.07457765280012503
10,1,0.0912704943059477,0.8828828828828829,0.07555178162903967
10,1.5,0.09239309846862018,0.8828828828828829,0.07698903836393321
10,2,0.09368847589387767,0.8828828828828829,0.07862330792609612
10,2.5,0.09499882870621394,0.8828828828828829,0.08022392991570895
10,3,0.0962859689864194,0.8828828828828829,0.08159146877398499
10,3.5,0.09738842022981893,0.8828828828828829,0.08260674274223659
10,4,0.09662906259486356,0.8571428571428571,0.08130749438541131
10,4.5,0.0970617749396965,0.8571428571428571,0.08133809059557663
10,5,0.09734059310749638,0.8571428571428571,0.08109926174600997
10,5.5,0.0974349741862173,0.8660714285714286,0.08075156376025405
10,6,0.09736673530482312,0.875,0.0801840868955143
10,6.5,0.09720663327378577,0.8839285714285714,0.07954854042114416
10,7,0.09656178776943337,0.9026548672566371,0.07784064498657994
10,7.5,0.09638904354083774,0.9203539823008849,0.07785329542328571
10,8,0.09609233921626813,0.9203539823008849,0.07831404083475282
10,8.5,0.0956714567998853,0.9203539823008849,0.07873325727832375
10,9,0.11619238678657096,0.868421052631579,0.09352566083321445
10,9.5,0.11665000024037951,0.868421052631579,0.09355149768335697
10,10,0.11704637263517637,0.8859649122807017,0.09333578839815464
10.5,0.5,0.09432375690908079,0.8828828828828829,0.07824858382523978
10.5,1,0.09507761068227043,0.8828828828828829,0.07919374614934784
10.5,1.5,0.09607089007472507,0.8828828828828829,0.08045309616806486
10.5,2,0.09728462637476716,0.8828828828828829,0.08190650894921482
10.5,2.5,0.09850448622523067,0.8828828828828829,0.08336154594416038
10.5,3,0.09958028624975333,0.8828828828828829,0.08458687241717351
10.5,3.5,0.10053422518038156,0.8738738738738738,0.08549286353811052
10.5,4,0.10122304926535021,0.8648648648648649,0.0859926670830079
10.5,4.5,0.10163919742582235,0.8648648648648649,0.0860382831925096
10.5,5,0.10182289803582412,0.8648648648648649,0.085706941255049
10.5,5.5,0.10179251409822229,0.8648648648648649,0.0852027551747087
10.5,6,0.09949613917039654,0.8571428571428571,0.08256570298178921
10.5,6.5,0.09915482722284918,0.875,0.08173763163580534
10.5,7,0.098859708311629,0.8660714285714286,0.08098200687956912
10.5,7.5,0.09833951969308367,0.875,0.08023328799148022
10.5,8,0.09780596124361698,0.9017857142857143,0.08040559189134534
10.5,8.5,0.11285331029009524,0.8672566371681416,0.09421382448018076
10.5,9,0.11299098759667289,0.8672566371681416,0.09429116422651407
10.5,9.5,0.11313378503286493,0.8761061946902655,0.09429617046091399
10.5,10,0.11302392357292254,0.8938053097345132,0.0942548482591929
11,0.5,0.09863199430218843,0.8818181818181818,0.08198020513949618
11,1,0.09947829075381526,0.8636363636363636,0.08298711493968393
11,1.5,0.10066766436486926,0.8636363636363636,0.08444526548306927
11,2,0.10201965281881634,0.8636363636363636,0.08612645131561034
11,2.5,0.10340790455455273,0.8636363636363636,0.08777995126760206
11,3,0.10471495241566918,0.8636363636363636,0.0892982598789556
