meanOpts,sdOpts,rmse,coverage,mape
2,2.5,0.0922770823184628,0.9473684210526315,0.06901823226134311
2,3,0.09790365181900015,0.9565217391304348,0.06924434672659663
2,3.5,0.09858868073144433,0.9565217391304348,0.0693050100610251
2,4,0.09911544639949184,0.9565217391304348,0.06934217727473026
2,4.5,0.09955701328486989,0.9565217391304348,0.06943740352977493
2,5,0.09983527212185124,0.9565217391304348,0.0696103244179521
2,5.5,0.10003368342315554,0.9565217391304348,0.06970276948128755
2,6,0.10018674577033117,0.9565217391304348,0.06979403046114009
2,6.5,0.10029941372571613,0.9565217391304348,0.0698820404314616
2,7,0.10908025609451275,0.9568965517241379,0.0719428434725553
2,7.5,0.10918689652664951,0.9568965517241379,0.07195650676537813
2,8,0.10924113159814737,0.9568965517241379,0.0720159386160048
2,8.5,0.10929019502646184,0.9568965517241379,0.0719959487875131
2,9,0.10931539416914111,0.9568965517241379,0.07195312065407387
2,9.5,0.10932015172255649,0.9568965517241379,0.07185551005769603
2,10,0.10933603841802675,0.9568965517241379,0.07175686679841328
2.5,0.5,0.0903018490535563,0.9473684210526315,0.06995243641767349
2.5,1,0.09066829781849672,0.9473684210526315,0.07020971194679176
2.5,1.5,0.09125086110868819,0.9473684210526315,0.07050172759333062
2.5,2,0.09201188018801881,0.9473684210526315,0.07086542860173936
2.5,2.5,0.09281336652750709,0.9473684210526315,0.07108609178544528
2.5,3,0.0934334014182694,0.9473684210526315,0.07104808083658681
2.5,3.5,0.0939581524043983,0.9473684210526315,0.07100432968187635
2.5,4,0.094308772953568,0.9473684210526315,0.0708881869026905
2.5,4.5,0.099613151291579,0.9565217391304348,0.0708407064742673
2.5,5,0.09999600942264068,0.9565217391304348,0.07079489333743508
2.5,5.5,0.1002397681342934,0.9565217391304348,0.07079797901087072
2.5,6,0.10044290303838153,0.9565217391304348,0.07091926997631527
2.5,6.5,0.10056464442670589,0.9565217391304348,0.07096380441657597
2.5,7,0.10068191477867175,0.9565217391304348,0.07105548107830376
2.5,7.5,0.10077423337994224,0.9565217391304348,0.0711718995190457
2.5,8,0.10084152186745471,0.9565217391304348,0.07122841728775237
2.5,8.5,0.10087106016893639,0.9565217391304348,0.07125893609840138
2.5,9,0.10091140932712817,0.9565217391304348,0.07126845047601366
2.5,9.5,0.1096965281414971,0.9655172413793104,0.07314034902665659
2.5,10,0.10972212267475176,0.9655172413793104,0.07313014145927535
3,0.5,0.09051138981373745,0.9380530973451328,0.07305665029385339
3,1,0.09080762218554334,0.9380530973451328,0.07331704610512414
3,1.5,0.0913137170199171,0.9380530973451328,0.07370944750737725
3,2,0.09187184686443016,0.9380530973451328,0.07406721632833983
3,2.5,0.09239223931767128,0.9380530973451328,0.0741875717975875
3,3,0.09288334020595748,0.9380530973451328,0.07423843536601223
3,3.5,0.09474830340663384,0.9473684210526315,0.07289449086983417
3,4,0.09514035591894224,0.9473684210526315,0.0727508849993359
3,4.5,0.09535406675533159,0.9473684210526315,0.07257502761894603
3,5,0.09551420003543476,0.9473684210526315,0.07237402930210125
3,5.5,0.09560027355471902,0.956140350877193,0.0721617217282406
3,6,0.0956313813005988,0.956140350877193,0.07206982207262659
3,6.5,0.10090788456649197,0.9565217391304348,0.07220179159576308
3,7,0.10102838407231106,0.9565217391304348,0.07222964186184229
3,7.5,0.10114674608067459,0.9565217391304348,0.07230657542043825
3,8,0.10119789125813156,0.9565217391304348,0.07236596440299421
3,8.5,0.10128276951943746,0.9565217391304348,0.0724764027003475
3,9,0.10131251365732273,0.9565217391304348,0.07252595791870335
3,9.5,0.10136239190348616,0.9565217391304348,0.0725691505632895
3,10,0.10135330079132322,0.9565217391304348,0.07252912605666112
3.5,0.5,0.09247507290926506,0.9469026548672567,0.07572540650886722
3.5,1,0.09278043294073413,0.9469026548672567,0.07596152996701483
3.5,1.5,0.09324112992330026,0.9469026548672567,0.07626900115679178
3.5,2,0.09372413496647983,0.9380530973451328,0.07655369449182592
3.5,2.5,0.09423309139076096,0.9380530973451328,0.07673739145653628
3.5,3,0.09462131636019448,0.9380530973451328,0.07666652208879834
3.5,3.5,0.09482457614898061,0.9380530973451328,0.07634509552829649
3.5,4,0.09493591854989568,0.9380530973451328,0.07597223358014997
3.5,4.5,0.09488563538175068,0.9469026548672567,0.07550897857187891
3.5,5,0.0964727998070134,0.9473684210526315,0.07428278524318994
3.5,5.5,0.09652950985601458,0.9473684210526315,0.07400546526405613
3.5,6,0.09652361691560099,0.956140350877193,0.07369836785292189
3.5,6.5,0.09649264603408239,0.956140350877193,0.07360204636096278
3.5,7,0.09643281251182952,0.956140350877193,0.07338609764268136
3.5,7.5,0.0963964373601203,0.956140350877193,0.07329446507730675
3.5,8,0.10158554932547324,0.9565217391304348,0.07355183927380655
3.5,8.5,0.10163231366313659,0.9565217391304348,0.07362025522677633
3.5,9,0.10171731699310596,0.9565217391304348,0.07370217638029372
3.5,9.5,0.10172892006277906,0.9565217391304348,0.07367626251303788
3.5,10,0.10178021745687607,0.9565217391304348,0.07372566722089278
4,0.5,0.09574917942721382,0.9375,0.07998328918715057
4,1,0.09610638112950247,0.9375,0.08031841986998398
4,1.5,0.09648146988278108,0.9375,0.08068441946557363
4,2,0.09693318042850407,0.9375,0.08109272861788563
4,2.5,0.09738747413173347,0.9375,0.08141788075259701
4,3,0.09769109825903903,0.9375,0.08149656932216516
4,3.5,0.09673028398667664,0.9380530973451328,0.07905884705416577
4,4,0.09678002729501861,0.9292035398230089,0.0786275008784843
4,4.5,0.09672055481024476,0.9292035398230089,0.07802330564073208
4,5,0.09651800575031878,0.9292035398230089,0.07736758952418461
4,5.5,0.09624871303442249,0.9292035398230089,0.07693326106415616
4,6,0.09598447144183342,0.9292035398230089,0.07651775407444272
4,6.5,0.09746720210356281,0.956140350877193,0.07526122934238391
4,7,0.09737690680600321,0.956140350877193,0.0750179306367854
4,7.5,0.0972660429152184,0.956140350877193,0.07482542586007428
4,8,0.09716472936893955,0.956140350877193,0.07471835071286301
4,8.5,0.09703619104496727,0.956140350877193,0.07461201925777987
4,9,0.09698200262699609,0.956140350877193,0.07466185788808487
4,9.5,0.10216908843325848,0.9565217391304348,0.07494672763331793
4,10,0.10221448167589775,0.9565217391304348,0.07493484567040926
4.5,0.5,0.09875403851162039,0.9285714285714286,0.08323449266393457
4.5,1,0.09904210697498003,0.9285714285714286,0.08347815862532434
4.5,1.5,0.09935031458026654,0.9285714285714286,0.08372237338163088
4.5,2,0.09973612376237558,0.9196428571428571,0.08401554220065909
4.5,2.5,0.10006916829884321,0.9196428571428571,0.08418497394951684
4.5,3,0.10029311428259123,0.9196428571428571,0.08425042207646317
4.5,3.5,0.10036729544188908,0.9285714285714286,0.0840453510207566
4.5,4,0.1001711184198443,0.9285714285714286,0.08346298931479265
4.5,4.5,0.09987926313312648,0.9196428571428571,0.082782140452863
4.5,5,0.09954363146758385,0.9196428571428571,0.08207456817739188
4.5,5.5,0.09806191692355642,0.911504424778761,0.07922894615862211
4.5,6,0.09771133123884576,0.9203539823008849,0.07874627914835454
4.5,6.5,0.09737037373036306,0.9292035398230089,0.07822683329482875
4.5,7,0.09697242727260733,0.9292035398230089,0.07756918274978482
4.5,7.5,0.09665231349098093,0.9292035398230089,0.0772020312297895
4.5,8,0.09812747376782763,0.956140350877193,0.07625000039235363
4.5,8.5,0.09797919351823667,0.956140350877193,0.0760942138451031
4.5,9,0.09782937276723255,0.956140350877193,0.07601488378160164
4.5,9.5,0.09772763734418752,0.956140350877193,0.076009617626304593
4.5,10,0.09757087804694003,0.956140350877193,0.07599079802211507
5,0.5,0.10376633762731023,0.9459459459459459,0.08829946807453411
5,1,0.10407144812537023,0.9459459459459459,0.08861255665502527
5,1.5,0.1044742212801166,0.9459459459459459,0.08902299406885664
5,2,0.1048805445624779,0.9459459459459459,0.08940627156286318
5,2.5,0.10531719383770788,0.9459459459459459,0.08978556356494502
5,3,0.10552984370854086,0.9459459459459459,0.08993536072622793
5,3.5,0.10555423760699144,0.9369369369369369,0.0898007788902421
5,4,0.10274539889960892,0.9196428571428571,0.0862525425516116
5,4.5,0.10238247425385588,0.9196428571428571,0.0856290644016978
5,5,0.10194379213702814,0.9285714285714286,0.08481873568770273
5,5.5,0.1014215861095948,0.9196428571428571,0.0839830588387256
5,6,0.10081555875044208,0.9196428571428571,0.08300628768805719
5,6.5,0.09904926727689137,0.911504424778761,0.0803171336481315
5,7,0.09863230220082798,0.911504424778761,0.07979468498824469
5,7.5,0.09821302454230987,0.9203539823008849,0.07923028417971234
5,8,0.09782117615392527,0.9292035398230089,0.07872034416521319
5,8.5,0.09739134377619264,0.9380530973451328,0.07822911788067874
5,9,0.11224537093150812,0.8859649122807017,0.08878818893320517
5,9.5,0.11221106184787016,0.8859649122807017,0.08853303472355868
5,10,0.11207744259434622,0.8947368421052632,0.08823172032743984
5.5,0.5,0.1072664838909993,0.918918918918919,0.09175352406600025
5.5,1,0.10749492640268868,0.918918918918919,0.09198223602909573
5.5,1.5,0.10780327581244592,0.918918918918919,0.09226071823715298
5.5,2,0.1081276664653834,0.918918918918919,0.09249630608469753
5.5,2.5,0.10845527635365919,0.918918918918919,0.09270261320299095
5.5,3,0.10861922809942395,0.9099099099099099,0.09278839518163412
5.5,3.5,0.1085924899774688,0.918918918918919,0.09257888677525217
5.5,4,0.10832261750154258,0.9279279279279279,0.09212910424005262
5.5,4.5,0.1079241071828441,0.9279279279279279,0.09144995121001857
5.5,5,0.10736206071439683,0.9369369369369369,0.0905717826041931
5.5,5.5,0.10375366125963773,0.9107142857142857,0.08651591788655391
5.5,6,0.10316926496427334,0.9107142857142857,0.08566028352821296
5.5,6.5,0.1024562298385042,0.9196428571428571,0.08468200215746347
5.5,7,0.10178835792297847,0.9285714285714286,0.08384645361029318
5.5,7.5,0.10113054963593983,0.9375,0.08301311162192594
5.5,8,0.09943225503513849,0.9292035398230089,0.080778153754175
5.5,8.5,0.09892447592607852,0.9380530973451328,0.08018377296378507
5.5,9,0.09853134523198036,0.9380530973451328,0.07978634248161458
5.5,9.5,0.09811654411423686,0.9380530973451328,0.0794258227231089
5.5,10,0.09776017662637547,0.9292035398230089,0.07926035527192013
6,0.5,0.11308739452464242,0.9090909090909091,0.09696098427451356
6,1,0.11343460552565658,0.9,0.09734471050722374
6,1.5,0.11381054390131232,0.8909090909090909,0.0977850246659651
6,2,0.11427538712508341,0.8909090909090909,0.09829503091094978
6,2.5,0.1146431328698821,0.8909090909090909,0.09866636478980627
6,3,0.11493220116228857,0.8818181818181818,0.09887073626196884
6,3.5,0.11506495242102775,0.8818181818181818,0.09884332668752305
6,4,0.11483748090668712,0.8818181818181818,0.09839909825086411
6,4.5,0.11080659517154301,0.9099099099099099,0.0940770377586712
6,5,0.11015623653425079,0.918918918918919,0.09321288130250407
6,5.5,0.10942849420729327,0.918918918918919,0.09221059218884715
6,6,0.10860718021023005,0.918918918918919,0.09110130352423333
6,6.5,0.10783291018937659,0.9279279279279279,0.08997347600741501
6,7,0.10400052924467533,0.9107142857142857,0.0861607376698005
6,7.5,0.10323684528489671,0.9196428571428571,0.08527691616121023
6,8,0.10255345258969624,0.9285714285714286,0.08447488937978444
6,8.5,0.10181351391909367,0.9375,0.08362919961718278
6,9,0.10114750694155719,0.9375,0.08291206430456768
6,9.5,0.11321725197083342,0.8761061946902655,0.09333566984212621
6,10,0.11277129066894775,0.8849557522123894,0.09273958334049869
6.5,0.5,0.11683988552982197,0.9,0.10000731353501448
6.5,1,0.11702369599342692,0.9,0.10023219049491107
6.5,1.5,0.11735924138383033,0.8909090909090909,0.10063991483340536
6.5,2,0.11775743630081838,0.8909090909090909,0.10111161048093831
6.5,2.5,0.11802658315273322,0.8909090909090909,0.10146296393629285
6.5,3,0.11818634985501664,0.8818181818181818,0.10163217612307719
6.5,3.5,0.11819952527857758,0.8727272727272727,0.10157988574868206
6.5,4,0.11799074265487541,0.8727272727272727,0.10122343295644635
6.5,4.5,0.11747279216484748,0.8727272727272727,0.10046438923761136
6.5,5,0.11689903952942193,0.8818181818181818,0.09959438375106043
6.5,5.5,0.11617986714438736,0.8818181818181818,0.09852041683384459
6.5,6,0.1112685132441072,0.918918918918919,0.09365186565078633
6.5,6.5,0.11041468829228328,0.918918918918919,0.09253516838406779
6.5,7,0.10951909233046579,0.918918918918919,0.091380594653552
6.5,7.5,0.10857438014548935,0.918918918918919,0.0902717138994316
6.5,8,0.10764594564866702,0.918918918918919,0.08926025698258057
6.5,8.5,0.1164057715617496,0.875,0.09779273697880646
6.5,9,0.11577694447812478,0.875,0.09672239835029962
6.5,9.5,0.11493148526670231,0.875,0.09583038172165971
6.5,10,0.11421880643398172,0.8839285714285714,0.09506734497289006
7,0.5,0.12291201372391158,0.8715596330275229,0.10499661653684994
7,1,0.12322817206335177,0.8715596330275229,0.10535699425119233
7,1.5,0.12365416627343416,0.8623853211009175,0.10585351061206259
7,2,0.1241916350383917,0.8623853211009175,0.10645416832132572
7,2.5,0.124628602901707,0.8623853211009175,0.10695212778980587
7,3,0.1250042783572538,0.8623853211009175,0.10730440549854274
7,3.5,0.12515097360260832,0.8623853211009175,0.10734140200010887
7,4,0.1250820492747793,0.8623853211009175,0.10704140837898035
7,4.5,0.12044514095350949,0.8727272727272727,0.10304424844414274
7,5,0.11983829596207556,0.8727272727272727,0.10214782414453015
7,5.5,0.1190916870443527,0.8727272727272727,0.10115479406350225
7,6,0.11817044788438187,0.8727272727272727,0.09991456997417873
7,6.5,0.11721964441285154,0.8727272727272727,0.09857170495515877
7,7,0.1162748256641233,0.8818181818181818,0.09734694555826554
7,7.5,0.11105967366185732,0.9099099099099099,0.09258313213132661
7,8,0.11012965323415451,0.9099099099099099,0.09153765457290854
7,8.5,0.10915710071554346,0.9099099099099099,0.09049846454298867
7,9,0.10829365153116707,0.918918918918919,0.08962555564652212
7,9.5,0.11773776960612087,0.8660714285714286,0.09872698432192369
7,10,0.11686993637434158,0.875,0.09777124250523431
7.5,0.5,0.12666095083436246,0.8623853211009175,0.10781268348865838
7.5,1,0.12686544155830232,0.8623853211009175,0.10808298202653067
7.5,1.5,0.12729034514786164,0.8623853211009175,0.10858648058973105
7.5,2,0.1276735373598588,0.8623853211009175,0.10907829059287574
7.5,2.5,0.12808630827644213,0.8623853211009175,0.10958464780847578
7.5,3,0.12829445926585467,0.8623853211009175,0.10985511608906615
7.5,3.5,0.12837002285734453,0.8623853211009175,0.1098954582463156
7.5,4,0.12817570077694518,0.8623853211009175,0.1095812746035911
7.5,4.5,0.12771695427757113,0.8623853211009175,0.1089112499923679
7.5,5,0.12717986042370452,0.8623853211009175,0.10813639840885807
7.5,5.5,0.12636753822729657,0.8623853211009175,0.10706722060442614
7.5,6,0.12561691130114275,0.8623853211009175,0.10600395415225727
7.5,6.5,0.119988246012909,0.8727272727272727,0.10109591857073165
7.5,7,0.11889954887731295,0.8727272727272727,0.09964789399287387
7.5,7.5,0.11792172108230031,0.8727272727272727,0.09845577972019921
7.5,8,0.11681515959399205,0.8727272727272727,0.09721735327740776
7.5,8.5,0.1240656967487988,0.8648648648648649,0.10508728839282187
7.5,9,0.12300961677630562,0.8558558558558559,0.10369040169299762
7.5,9.5,0.12187227059557285,0.8738738738738738,0.1022498107269733
7.5,10,0.120741641697139,0.8918918918918919,0.10103132203132469
8,0.5,0.13286814389997945,0.8611111111111112,0.11241107270510659
8,1,0.13315567350717458,0.8611111111111112,0.11273119769910608
8,1.5,0.13366294895246747,0.8518518518518519,0.11326716196788483
8,2,0.1342328407916077,0.8518518518518519,0.1138499092873636
8,2.5,0.1347074658516629,0.8518518518518519,0.11437496109185986
8,3,0.1352231447839452,0.8518518518518519,0.11489142867548267
8,3.5,0.13537278561197089,0.8518518518518519,0.11503989656328374
8,4,0.13536600806614368,0.8518518518518519,0.1149083505682549
8,4.5,0.1351450033080749,0.8611111111111112,0.11445971204340184
8,5,0.13006175704800874,0.8715596330275229,0.11055307105814542
8,5.5,0.12930286446762768,0.8715596330275229,0.10952287502808575
8,6,0.12842781548955196,0.8623853211009175,0.1083583304275154
8,6.5,0.12747352785620386,0.8623853211009175,0.10715430545910351
8,7,0.12649742964510893,0.8623853211009175,0.10593995144630647
8,7.5,0.12052329746443378,0.8727272727272727,0.10074978238924076
8,8,0.11945260742110686,0.8727272727272727,0.09945952115582561
8,8.5,0.11831596203891667,0.8727272727272727,0.09817559613547625
8,9,0.12857788416865587,0.8636363636363636,0.10798789561603356
8,9.5,0.12721990122415053,0.8636363636363636,0.1061499763511569
8,10,0.12395894516901063,0.8828828828828829,0.10403176297288938
8.5,0.5,0.13644061282793488,0.8611111111111112,0.11497837791545627
8.5,1,0.1367687068116017,0.8518518518518519,0.1153368373159472
8.5,1.5,0.13708878442893688,0.8518518518518519,0.115746718534917
8.5,2,0.13757017648411515,0.8518518518518519,0.11630172036888399
8.5,2.5,0.13802834629701619,0.8518518518518519,0.11682934381933908
8.5,3,0.1383354762160882,0.8518518518518519,0.11720506725554015
8.5,3.5,0.13845018876220702,0.8518518518518519,0.1173011118660857
8.5,4,0.13847547549575917,0.8518518518518519,0.11721390152428855
8.5,4.5,0.13810744969802596,0.8611111111111112,0.116719986319146
8.5,5,0.1376122836255553,0.8611111111111112,0.11600821068055232
8.5,5.5,0.13697310025603668,0.8611111111111112,0.11520282255599262
8.5,6,0.1361264746212709,0.8611111111111112,0.11420921415791262
8.5,6.5,0.130212597001026,0.8623853211009175,0.10936567077303488
8.5,7,0.1291686983779172,0.8623853211009175,0.10816056685346073
8.5,7.5,0.12804987652503316,0.8623853211009175,0.10684469857325078
8.5,8,0.1269343136049643,0.8623853211009175,0.10551211618722897
8.5,8.5,0.12565367340223005,0.8623853211009175,0.1039768426989358
8.5,9,0.13215624815872928,0.8545454545454545,0.11126269332989433
8.5,9.5,0.1308102185762018,0.8636363636363636,0.10965571637897924
8.5,10,0.1294041319967636,0.8636363636363636,0.10778957805283904
9,0.5,0.14253242747974107,0.8504672897196262,0.11868859465400372
9,1,0.14284714821750602,0.8504672897196262,0.11902795095085032
9,1.5,0.14339219806473885,0.8504672897196262,0.11958120377864603
9,2,0.14402413649780613,0.8504672897196262,0.12023618376718441
9,2.5,0.1445309349756719,0.8504672897196262,0.1207985348947876
9,3,0.14510087507327687,0.8504672897196262,0.12134550813456982
9,3.5,0.14541343246043395,0.8504672897196262,0.12158447457732893
9,4,0.1455684778485669,0.8411214953271028,0.12172469480643915
9,4.5,0.14541514219902998,0.8317757009345794,0.12157696482917793
9,5,0.14048516588317744,0.8611111111111112,0.11808206112391988
9,5.5,0.13975072538262087,0.8611111111111112,0.11717310776289981
9,6,0.13891640757859694,0.8611111111111112,0.11629954630711677
9,6.5,0.1379317440265626,0.8518518518518519,0.11521545240345195
9,7,0.13699072744683333,0.8518518518518519,0.11405344351902286
9,7.5,0.13585156522941805,0.8518518518518519,0.11267532584424025
9,8,0.12951246678469708,0.8623853211009175,0.1076450289470631
9,8.5,0.14018313131427546,0.8348623853211009,0.11812977650021543
9,9,0.13873315734217673,0.8256880733944955,0.1161260574008773
9,9.5,0.13711936205596104,0.8348623853211009,0.11391805545321566
9,10,0.13284918543205673,0.8545454545454545,0.11094610543085277
9.5,0.5,0.14590987368295366,0.8411214953271028,0.12106930923421866
9.5,1,0.14621226713331803,0.8411214953271028,0.12140924734279411
9.5,1.5,0.14659145735935916,0.8411214953271028,0.12187501789930703
9.5,2,0.14720540090059184,0.8411214953271028,0.12253213518069846
9.5,2.5,0.14766774620238413,0.8411214953271028,0.12308617570674615
9.5,3,0.14807517999781214,0.8411214953271028,0.12352195573916994
9.5,3.5,0.14838006592876496,0.8411214953271028,0.12377300695817219
9.5,4,0.14843687951085588,0.8411214953271028,0.12372005033485439
9.5,4.5,0.14826453413319493,0.8411214953271028,0.12355621613922034
9.5,5,0.1478699199126674,0.8317757009345794,0.12314464777388054
9.5,5.5,0.14727771849460333,0.8317757009345794,0.12244872189581557
9.5,6,0.14661225029797917,0.8317757009345794,0.12157657366479226
9.5,6.5,0.1457988730373826,0.8317757009345794,0.12046522890259556
9.5,7,0.13959073072251718,0.8518518518518519,0.11604279910473204
9.5,7.5,0.13852393498661109,0.8518518518518519,0.11478653037846188
9.5,8,0.1373555103507483,0.8518518518518519,0.11338596025480568
9.5,8.5,0.13612525211273824,0.8518518518518519,0.11186587979077055
9.5,9,0.14229072450717298,0.8165137614678899,0.11943313636305154
9.5,9.5,0.14085111539701922,0.8165137614678899,0.11738186462715355
9.5,10,0.1392577043285653,0.8165137614678899,0.11516640758546459
10,0.5,0.15168893370763886,0.8018867924528302,0.12425208051355252
10,1,0.1520447351305995,0.8018867924528302,0.12464899103065394
10,1.5,0.15263199549974732,0.8018867924528302,0.1252801081543213
10,2,0.1533000519629697,0.8018867924528302,0.12602833591907486
10,2.5,0.153988664404065,0.7924528301886793,0.1268179977989301
10,3,0.1545438565799905,0.7924528301886793,0.12748608449220503
10,3.5,0.15505657919203175,0.7924528301886793,0.1280556971138079
10,4,0.15521323949167498,0.7924528301886793,0.12823198658332874
10,4.5,0.1552265476737844,0.78301886792452835,0.12814839566905725
10,5,0.15499930771796186,0.78301886792452835,0.1277481050211274
10,5.5,0.1499132563500898,0.822429906542056,0.12431370395866358
10,6,0.1492498747897839,0.822429906542056,0.12351867015692199
10,6.5,0.14840616453268798,0.822429906542056,0.12247484344704022
10,7,0.14744198463747898,0.822429906542056,0.1212716426365488
10,7.5,0.14639259347073985,0.822429906542056,0.11990217441419569
10,8,0.14520691163624122,0.8317757009345794,0.11833672340752774
10,8.5,0.15111556286176442,0.7870370370370371,0.1265312629542958
10,9,0.14952494150808257,0.7870370370370371,0.12440446394039394
10,9.5,0.14794955993397146,0.7962962962962963,0.12216305577092117
10,10,0.14644231788089496,0.7962962962962963,0.12000297815969949
10.5,0.5,0.15482038634609377,0.7924528301886793,0.12629965807251017
10.5,1,0.15515045155655705,0.7924528301886793,0.12666655384268197
10.5,1.5,0.15565164246755536,0.7924528301886793,0.12722414229422616
10.5,2,0.1561956113778675,0.7924528301886793,0.12784657989129858
10.5,2.5,0.1568156723324262,0.7924528301886793,0.12853263643356097
10.5,3,0.1573307832434986,0.7924528301886793,0.1291591963132079
10.5,3.5,0.1576110993005919,0.78301886792452835,0.12962346478197329
10.5,4,0.1578576496597973,0.78301886792452835,0.12992971800516054
10.5,4.5,0.15779447752778775,0.78301886792452835,0.12986886568371306
10.5,5,0.15758990343317136,0.78301886792452835,0.129546775507329
10.5,5.5,0.15710995487356383,0.78301886792452835,0.12889283315613806
10.5,6,0.15658578498009976,0.78301886792452835,0.1281188211650315
10.5,6.5,0.15587614010069406,0.78301886792452835,0.12709629945784573
10.5,7,0.1499466330861371,0.822429906542056,0.1231336268342593
10.5,7.5,0.1488476294577754,0.822429906542056,0.12178903876543647
10.5,8,0.14773948415672195,0.822429906542056,0.12036488896236897
10.5,8.5,0.14658409957839208,0.822429906542056,0.11890626337547809
10.5,9,0.15689463655672278,0.7757009345794392,0.1290666283120129
10.5,9.5,0.15170534779528688,0.7870370370370371,0.1254791592511498
10.5,10,0.15002311670911098,0.7777777777777778,0.12324767915917977
11,0.5,0.16016684608894408,0.7904761904761904,0.12920857686751172
11,1,0.16052524184703743,0.7904761904761904,0.12958259762997482
11,1.5,0.16113576277363445,0.7904761904761904,0.13021460781694583
11,2,0.16187429758528518,0.7904761904761904,0.13099904309710209
11,2.5,0.16259225957381487,0.7904761904761904,0.1318025587481475
11,3,0.1632125776006203,0.7904761904761904,0.13254997656221565
